"post.mean","l-95% CI","u-95% CI","eff.samp","pMCMC"
-0.967433111972072,-2.49818708456587,0.500903186181858,8375.18190803935,0.200888888888889
0.607418366157821,0.523184090772702,0.688847361881926,10456.4969923737,0.000111111111111111
0.314175030495772,0.186617593335541,0.438833822612651,9325.8019420756,0.000111111111111111
0.244487766916184,0.132646706573723,0.370111479889601,8999.99999999995,0.000222222222222124
0.811796585623733,0.685222930653254,0.928657567943446,8999.99999999996,0.000111111111111111
0.628611392308864,0.491533264270402,0.760772966226796,9207.54705145191,0.000111111111111111
