"post.mean","l-95% CI","u-95% CI","eff.samp"
8.20423265626942,5.89076472520066,10.3062495402421,5.35112374931793
1.68115984048573,1.38675242369952,1.94519536606733,10
3.12502994712712,2.36086561860088,3.71809255543624,10
2.22237402241681,2.10224603870505,2.38790778071041,35.3372202347747
