"post.mean","l-95% CI","u-95% CI","eff.samp"
12.3747292587241,8.43115355770921,16.2658527572902,800.000000000001
1.45316541257952,1.07568272738832,1.78589257963891,799.999999999999
2.75714389268513,1.87939914432251,3.73110728838399,560.669388271433
2.23429765492866,2.02012735879728,2.45338209725895,800
